Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech_comm
1230084.5,1245750.0,1234200.0,12045.0,474.5,85973.5,1050261.0,44693.5,53595.0,194437.0,-8597.5,25998.0,-228787.5,755.0,-220656.5
1031178.5,1031500.0,1034800.0,3029.5,460.0,18085.5,1015893.0,23433.0,52022.0,133178.5,-43082.5,27143.0,-198980.0,297.5,-188643.5
1196180.5,1224950.0,1199800.0,2588.5,471.5,56637.5,1046575.5,53348.0,34319.0,171698.5,-18358.0,26564.0,-177652.5,489.5,-171652.5
1226708.5,1227850.0,1231650.0,8289.5,447.0,78788.0,1080159.5,29671.5,34201.0,179941.5,-16558.5,26880.5,-195099.0,681.5,-188492.0
1168771.0,1164600.0,1164150.0,2902.0,288.0,25922.5,1048406.5,129936.5,34456.0,139790.0,-26005.5,27361.0,-214273.5,316.0,-206580.5
1174971.0,1158800.0,1170000.0,2645.0,223.0,20433.5,1039774.0,114973.5,48849.5,132729.5,-31540.0,27619.5,-180726.5,282.0,-171755.5
1323602.0,1331450.0,1328550.0,9459.5,244.0,85209.0,1072969.5,44627.5,57434.0,176832.0,-11472.0,26953.0,-138642.0,710.5,-127445.5
1288315.0,1307800.0,1286550.0,10767.0,261.0,91781.0,1062339.0,25720.5,48724.0,190778.5,-3981.5,27003.5,-165071.0,777.0,-156824.0
1136883.0,1084000.0,1133000.0,2879.0,145.5,41805.0,1050818.0,155689.0,20172.0,144794.0,-26338.0,27155.5,-280207.0,393.0,-275441.0
1252119.0,1205750.0,1241300.0,9046.0,258.5,77790.5,1034555.0,163387.0,34824.0,193830.5,-16979.5,25964.0,-270550.0,628.0,-259885.0
1238200.5,1218250.0,1233000.0,11657.5,222.5,95728.0,1041504.0,42859.5,37774.5,211510.0,-18737.5,27017.0,-211325.0,814.0,-199768.5
1099809.5,1091800.0,1094100.0,3354.5,36.0,22667.0,989416.5,137751.0,38884.0,178352.0,-27073.5,26445.5,-269978.0,287.5,-261301.0
1049371.5,1039100.0,1038650.0,2523.0,4.0,16777.0,886582.5,111813.0,58793.5,160342.0,-44166.5,25953.0,-169232.5,273.0,-163687.0
1198425.5,1211100.0,1190150.0,2547.0,10.0,64186.5,980948.5,166093.0,63794.5,182436.0,-18716.5,25310.0,-268157.5,492.0,-261198.5
1192037.0,1193250.0,1181000.0,9123.0,6.5,80872.5,990403.0,156570.0,63003.5,173430.0,-16396.0,25338.5,-290281.0,672.0,-284456.5
1183505.0,1186250.0,1178950.0,9539.0,12.0,75972.5,1029222.5,112978.0,61404.0,171937.0,-14822.5,25542.0,-288234.0,659.0,-280627.5
1180969.0,1186700.0,1176650.0,11286.5,4.5,84076.0,1075178.5,59867.0,53249.5,171874.5,-11392.5,26291.5,-289422.5,731.5,-281064.5
1186374.5,1180350.0,1189100.0,8955.5,12.0,86321.5,1089462.0,41430.0,22178.5,180771.5,-13780.0,26816.0,-255772.0,721.5,-246507.5
1070956.0,1060700.0,1066100.0,1954.5,17.5,33607.0,1038246.5,26314.0,30444.0,160337.5,-20586.5,26823.0,-226198.5,366.0,-216479.0
1025362.5,1011750.0,1023000.0,1919.0,246.5,15552.5,1022858.0,40615.5,26641.5,136767.0,-33023.5,26640.0,-212849.0,261.0,-206506.5
1181357.5,1177500.0,1179000.0,8739.0,329.5,67220.5,1049937.0,57443.0,34725.5,209134.5,-9402.5,25593.0,-262351.0,596.0,-251423.5
1178682.5,1185600.0,1170500.0,10309.0,356.5,72833.0,1064091.0,54346.0,45536.5,199133.0,-9565.5,25789.5,-284134.0,656.0,-275916.0
1159489.0,1159300.0,1157000.0,10557.5,294.5,74876.5,1057650.0,21403.0,56767.0,193845.0,-12156.0,25692.0,-269434.5,683.5,-261508.0
1144006.0,1145250.0,1142650.0,10610.0,102.0,75067.5,1054306.0,14495.5,54002.5,197592.0,-10322.0,25537.0,-277380.0,687.5,-270145.0
1124943.5,1124800.0,1124700.0,10823.5,159.0,75927.0,1037139.0,33165.0,39956.5,200119.5,-13131.0,25976.5,-285171.5,705.0,-278764.0
998516.0,995300.0,997200.0,3135.5,290.0,57592.0,948639.5,48083.0,40642.0,181996.5,-19866.0,26742.0,-288730.5,547.5,-279404.5
944246.5,937300.0,940750.0,2103.5,313.5,17085.5,873180.5,64590.0,41667.0,160245.0,-33399.5,27077.0,-208609.5,300.5,-205620.0
1106037.0,1108200.0,1106300.0,2216.0,344.0,44850.0,994378.5,68263.0,37987.5,207388.0,-12363.5,27066.0,-264085.0,418.0,-258174.0
1140682.0,1144750.0,1134950.0,7695.0,344.0,63693.0,1021218.0,95287.5,40189.0,213147.0,-8824.5,26480.0,-318538.0,570.5,-313790.0
1150504.0,1138800.0,1143100.0,9995.5,410.5,68593.0,1032290.5,49993.0,48936.5,220348.0,-6624.0,26641.0,-300066.0,637.5,-295055.0
996241.5,967550.0,989350.0,2382.0,438.5,15583.5,922901.0,52874.5,51057.0,164544.5,-33297.5,27106.0,-207337.0,283.5,-201850.5
1036210.0,1045100.0,1042500.0,2070.5,449.0,40468.5,994641.5,11509.5,60551.0,176546.5,-18284.5,26723.0,-258460.0,421.0,-254501.5
977917.5,989100.0,981350.0,1880.0,448.5,21893.5,899937.0,16733.5,62080.0,179777.0,-25043.0,26086.0,-205872.5,322.0,-201712.5
924960.5,940450.0,921050.0,1848.5,441.0,16238.5,798916.5,58364.0,59662.5,168839.0,-28497.0,25214.0,-176064.5,294.0,-166484.5
1087072.5,1091900.0,1082250.0,8086.0,337.0,66817.0,939779.5,28039.0,45291.5,195555.0,-11871.5,25453.0,-210405.5,646.0,-201134.5
1116563.5,1107550.0,1114750.0,9157.5,458.5,83418.5,975127.0,81271.5,51630.0,193498.0,-9675.5,24895.5,-293219.0,731.5,-282914.5
1123776.0,1120650.0,1124650.0,9112.0,441.0,78441.5,988183.5,62251.0,32928.5,195434.0,-13210.0,25391.0,-255197.5,713.0,-250141.0
1120248.0,1118550.0,1114550.0,1848.5,376.5,58723.0,1010913.5,52201.0,52165.0,188864.5,-10311.5,25203.0,-259732.5,493.0,-258159.0
1113243.5,1092700.0,1095000.0,1895.0,434.5,31010.0,889821.5,218264.0,40648.0,183334.5,-21522.0,25065.5,-255702.0,332.5,-248054.0
991563.5,970900.0,986000.0,1956.0,508.5,12334.0,719790.5,167873.0,57777.0,165429.0,-40013.0,25333.0,-119427.5,278.0,-111680.5
928295.5,905200.0,928950.0,2142.5,533.5,12890.0,834774.0,29623.0,37285.5,173191.5,-31534.5,25702.5,-156308.0,288.0,-152415.5
975105.5,976400.0,980550.0,2201.5,500.0,22119.0,936331.0,52578.0,33384.5,182609.5,-21258.0,24242.0,-257605.0,307.0,-252010.5
1130097.0,1155600.0,1134850.0,8462.5,489.0,85821.5,989391.5,24476.5,29827.0,216921.5,-10232.5,24098.0,-239154.5,740.5,-234229.0
1149644.5,1146300.0,1139200.0,9815.5,396.5,90909.5,981668.0,53151.0,47286.0,217314.0,-11401.5,24036.5,-263532.0,777.0,-260526.5
1138858.0,1118400.0,1126600.0,2675.5,394.5,71852.0,981231.0,96850.5,56020.5,205761.5,-19374.5,24124.5,-280668.5,564.5,-276050.0
1125150.0,1098000.0,1125600.0,8402.0,352.0,76741.0,1006913.5,37646.0,32337.5,220071.5,-8369.0,24301.0,-273245.0,674.0,-266991.0
993807.5,985500.0,994300.0,2551.0,391.5,18001.5,959981.0,63779.0,38496.5,201986.5,-17294.0,24641.0,-298722.0,277.0,-291826.5
934389.5,926230.0,929450.0,2195.5,401.0,12264.5,919223.0,48346.5,58012.0,193441.0,-29102.0,25099.5,-295492.0,248.5,-291719.5
1098772.0,1110200.0,1104450.0,8169.5,401.0,53731.5,1008286.5,19311.0,60573.5,210042.5,-11802.0,24583.0,-274520.5,540.0,-268286.5
1130288.5,1141150.0,1135350.0,8503.0,392.5,60150.0,1009495.5,38343.0,53378.5,205850.5,-13517.0,23716.5,-256025.5,576.0,-248118.0
1129336.5,1138900.0,1126350.0,8653.5,582.0,63432.5,986637.0,74406.0,49232.5,205049.0,-15449.0,23849.5,-267057.0,599.5,-258394.0
1121707.0,1121300.0,1117800.0,10785.0,628.5,70844.0,994171.5,45004.0,40931.0,195616.0,-15010.5,24729.5,-245990.0,700.5,-241103.5
1106352.0,1107500.0,1113050.0,7783.5,601.0,83132.0,983432.0,34323.5,36364.5,205798.5,-13615.5,25093.0,-256556.0,729.5,-250479.0
985461.5,986450.0,982650.0,2032.5,620.5,17001.0,960444.0,46562.0,52947.5,184234.5,-28150.0,25175.5,-275399.0,271.0,-268983.5
937847.0,937700.0,929350.0,2293.0,615.5,9956.5,889646.5,50505.0,53753.0,173933.0,-28951.5,24827.0,-238730.5,245.5,-233077.0
1132997.0,1122250.0,1141050.0,7861.5,492.0,53878.5,1016971.5,56776.5,46656.0,196169.0,-15442.5,25075.0,-255439.0,519.5,-249216.0
1184988.0,1195100.0,1180350.0,8638.5,415.5,77452.0,1042794.0,55630.5,52717.0,195715.5,-14279.0,24236.5,-258329.5,652.0,-251139.5
1207697.5,1190850.0,1208550.0,8646.0,415.0,73855.5,987506.0,82840.0,57177.5,191911.0,-12692.5,22867.5,-204825.0,648.0,-198979.5
1223572.0,1233800.0,1225900.0,7568.5,635.0,68205.5,1003603.0,103242.5,56264.0,183882.0,-16095.0,22870.5,-206603.0,590.5,-202747.5
1203239.0,1212650.0,1204250.0,7990.5,659.5,81234.5,1005628.5,71488.5,52817.5,193967.5,-11137.5,23666.0,-223073.0,685.5,-218602.0
1084437.0,1078900.0,1086850.0,2698.5,665.5,50164.0,976280.0,48205.0,54156.0,179208.0,-16559.5,22845.0,-233224.5,480.0,-229125.0
1008680.0,1015250.0,1020350.0,1936.0,589.5,22267.5,841993.5,52110.0,46878.0,164946.0,-23137.0,22962.5,-121862.0,333.0,-113207.0
1151944.0,1181150.0,1170850.0,8218.5,552.0,65623.0,965828.5,44560.5,42666.5,180344.0,-9951.5,23523.5,-169419.5,644.0,-159694.5
1166057.0,1190000.0,1173300.0,10394.5,517.5,81652.0,994297.0,51478.0,46757.5,171034.5,-9378.0,23751.5,-204441.5,759.0,-200057.5
1170847.0,1174450.0,1173150.0,2428.0,462.0,63896.5,992436.5,98845.5,52972.5,164204.0,-12610.5,24074.0,-215852.5,530.0,-214910.5
1180022.5,1179200.0,1177150.0,2403.0,692.5,64937.5,988251.0,65158.5,57296.0,174461.0,-11777.5,25141.0,-186535.0,549.5,-179035.0
1187662.0,1174350.0,1197350.0,2363.0,656.5,83927.0,1012069.5,28173.0,54931.0,174034.0,-9985.0,25542.0,-184040.5,670.5,-175834.5
1060243.5,1068350.0,1068050.0,2408.0,669.0,34001.0,943447.5,23189.0,53117.0,161912.5,-10471.0,26181.0,-174211.0,408.5,-162224.0
985102.0,994800.0,989800.0,2354.5,584.0,15878.0,905012.0,33260.5,50014.0,150646.5,-25808.0,26375.5,-173222.5,300.5,-168984.5
1139352.5,1156750.0,1144550.0,7009.0,587.5,67632.5,973867.0,53612.0,47245.5,163328.0,-10563.0,25989.5,-189348.5,643.5,-182243.0
1137411.0,1163700.0,1137200.0,9391.0,554.0,81385.5,969936.5,76467.0,43030.0,152263.5,-12587.5,26344.0,-209372.5,764.5,-204171.5
1148825.5,1143300.0,1143300.0,10556.0,554.0,91157.5,971130.0,41472.5,59132.0,152551.0,-11293.5,26131.5,-192563.0,844.5,-188147.0
1158705.5,1145150.0,1165200.0,11232.5,552.0,94617.0,988044.0,22209.0,48532.5,148601.5,-10348.0,26009.5,-170744.5,888.5,-161076.5
1151804.0,1154300.0,1150650.0,10210.5,526.0,92414.5,991753.0,71642.0,51893.5,142266.0,-12123.5,25379.0,-222156.0,823.0,-214672.5
1024511.0,1014800.0,1025000.0,2717.5,563.0,50130.5,961395.0,51240.0,54978.5,129068.5,-13781.0,26244.0,-238049.0,509.0,-231737.5
948472.5,951250.0,946550.0,2312.5,559.0,29306.5,932615.0,88401.0,54736.5,110360.5,-17470.0,26672.0,-279010.0,374.5,-275140.5
1103107.0,1127150.0,1100900.0,8076.5,2727.0,73605.5,964719.5,71474.0,57121.5,131882.5,-9233.0,25788.0,-223050.0,731.5,-216377.0
1144108.5,1131950.0,1151100.0,11055.0,12310.5,90144.0,972546.5,22326.0,58195.5,129737.0,-9868.5,25463.5,-167808.5,1075.0,-162637.5
1154679.5,1161950.0,1157650.0,10914.0,7295.0,111942.5,968597.0,22833.5,55228.0,132817.5,-7403.0,25796.0,-173332.0,1115.5,-169218.5
1153982.0,1162250.0,1150300.0,10386.0,9232.5,113688.5,974870.5,56404.0,47947.0,127975.0,-10879.5,26535.5,-202171.5,1131.5,-194357.0
1148191.0,1139200.0,1145000.0,10651.0,1154.5,117306.0,960827.0,31233.5,53654.0,137151.0,-9239.5,27281.0,-181827.5,1040.5,-172727.0
1027754.0,1016900.0,1022500.0,2806.0,487.5,75623.0,907352.0,93406.5,42448.5,104810.5,-18103.5,26757.0,-207831.0,699.5,-200409.5
970274.0,951000.0,973900.0,5191.0,496.5,58444.5,896556.0,20912.5,50469.5,96106.0,-21581.5,26537.5,-162854.5,663.5,-160726.0
1158332.0,1156200.0,1161750.0,10731.5,443.0,101018.5,946615.0,14808.0,53822.5,130199.0,-9968.0,25966.0,-115302.5,957.5,-104283.5
1213485.5,1215000.0,1223250.0,12048.0,368.0,110332.5,950386.0,41641.5,53863.5,139052.0,-5924.0,24323.0,-112604.0,986.0,-105139.0
1229948.0,1240550.0,1231850.0,11077.5,7063.5,111236.0,892863.5,40383.0,52982.5,149565.0,-7685.0,23528.5,-51061.5,1143.5,-42828.5
1227984.0,1239700.0,1237200.0,10745.5,10783.5,110365.5,853044.0,60402.0,51634.5,147095.5,-7329.5,23501.5,-32253.0,1229.0,-24286.5
1164562.0,1194000.0,1170000.0,10193.0,10295.0,104887.5,839187.5,62686.5,32440.5,134246.0,-6205.0,25606.0,-48776.5,1223.5,-38239.0
985692.0,996600.0,986400.0,9342.0,1017.0,104546.0,843027.0,64069.0,24183.5,111894.0,-16944.0,26861.0,-182298.5,1065.0,-174566.0
898260.5,919950.0,898850.0,2790.5,548.0,50857.0,842828.0,95160.0,46945.5,125485.5,-27458.0,26886.5,-265782.0,564.0,-260929.5
1046858.5,1045950.0,1050550.0,8834.0,523.5,107528.5,928239.5,35364.5,57467.5,150058.5,-11370.5,26506.5,-256288.0,959.5,-252733.0
1072599.0,1080600.0,1069750.0,7087.0,396.0,64995.0,944912.5,144279.5,42937.0,131528.5,-23735.5,26604.5,-266394.5,630.5,-260309.0
1067769.5,1067500.0,1059150.0,5297.0,455.5,75394.0,898049.0,75019.0,52298.5,129906.0,-17287.0,25565.0,-176920.5,710.0,-173478.0
1072744.5,1056150.0,1073400.0,9319.5,412.0,97980.5,909169.5,19887.5,45050.0,132398.5,-12750.5,26231.0,-154956.5,956.0,-150786.5
1060739.0,1053350.0,1058000.0,10356.0,463.5,83723.5,934593.5,43873.5,56253.0,116967.0,-13193.0,27399.0,-199698.5,855.5,-196324.5
964265.5,946250.0,966700.0,10693.5,454.5,59190.5,920942.5,24765.0,56980.5,95450.0,-16134.0,27753.0,-215829.0,743.5,-210527.0
916836.5,913550.0,922000.0,4830.0,436.5,31481.0,918121.5,21660.0,54423.0,91118.0,-24872.5,27546.0,-207910.0,465.0,-205478.0
1026276.5,1050000.0,1024750.0,10973.5,346.5,70472.5,927353.0,45422.5,47821.0,113219.0,-12871.0,26780.5,-203234.0,785.5,-196802.5
1040151.5,1029600.0,1041200.0,9466.5,298.5,69859.0,932412.5,27933.0,40943.5,125982.0,-8813.0,27054.5,-184982.0,761.5,-180751.5
1027398.0,1032850.0,1028800.0,9343.5,238.5,75495.5,917493.0,37185.5,40495.0,129366.5,-13945.0,26505.0,-194771.0,800.5,-186812.5
1042141.5,1032500.0,1044050.0,9792.0,408.0,75192.5,938063.5,19432.5,53132.0,129341.0,-15433.0,26033.0,-193818.0,793.5,-188663.5
1048631.5,1046350.0,1047850.0,2488.5,353.5,42386.0,933931.5,125624.5,42008.0,123055.0,-18341.0,26425.5,-229296.0,439.5,-221945.5
941895.0,956800.0,923300.0,2101.0,377.5,14008.0,735110.0,202030.0,44458.5,117260.0,-30568.0,28520.0,-171401.5,292.0,-162108.0
882174.5,864400.0,887550.0,3934.0,393.5,16347.5,763800.0,54460.5,34707.5,110843.0,-27513.5,29273.0,-104073.0,396.5,-97674.5
967192.5,972800.0,967800.0,2343.5,385.0,39909.5,884803.5,70210.5,42039.0,138988.5,-15525.5,28874.0,-224830.5,454.0,-221561.0
977689.0,984250.0,970050.0,2133.0,389.0,57742.5,923317.5,57080.5,48043.0,120296.5,-15151.5,29076.0,-245233.5,564.5,-244807.5
984203.5,965950.0,989000.0,2105.0,403.5,29921.0,934695.0,61282.5,52291.0,116516.5,-15588.5,29034.0,-226450.5,375.5,-224397.0
902617.5,899950.0,895450.0,2081.5,442.5,15586.5,848553.5,133973.0,38305.0,98550.0,-28183.5,29591.0,-236287.5,297.5,-234877.5
956403.0,946500.0,952750.0,2037.5,472.0,34430.0,871079.5,55866.0,52307.0,116383.0,-11516.0,30272.5,-194923.5,433.0,-193052.0
922786.5,903400.0,913150.0,2054.0,485.0,20873.5,819367.0,101270.0,42429.0,102516.0,-27553.0,29244.5,-167895.0,353.5,-163117.5
889371.0,879300.0,894150.0,2081.0,538.0,20042.5,816592.0,100506.5,39377.5,94743.5,-27894.5,30624.0,-187236.5,348.5,-184362.0
1000939.5,1023800.0,1006650.0,2066.5,548.0,60141.0,889775.5,55054.5,37576.5,113371.0,-17987.5,30050.0,-169649.5,602.5,-161183.5
1026027.0,1044550.0,1033400.0,6363.5,535.0,75984.0,919108.0,32580.0,33175.0,144554.0,-12899.0,30192.5,-203568.0,751.5,-198757.5
1035374.0,1039400.0,1027800.0,10147.5,562.5,82434.0,907547.5,39135.5,53159.5,139436.0,-15162.5,30304.5,-212185.0,849.0,-207665.5
1044427.0,1034400.0,1045150.0,2399.0,635.0,71537.5,905891.5,35221.5,53536.5,133414.5,-15846.5,30458.5,-172815.5,676.0,-166987.0
1050323.5,1045050.0,1049250.0,2084.5,648.5,68228.0,899308.5,41074.5,55510.0,133336.0,-15073.5,30731.0,-165520.5,645.5,-156847.5
968449.5,961250.0,972000.0,2075.5,546.0,48165.0,886867.0,28737.0,54118.0,116864.0,-15871.5,30693.0,-183743.5,536.0,-177510.5
925701.0,923750.0,931150.0,2132.5,692.5,41035.0,859036.5,13368.5,51609.0,113150.0,-23565.5,30147.0,-161899.5,509.0,-155418.0
1094976.0,1099100.0,1099250.0,2131.0,679.0,96834.5,899689.0,17394.0,48043.0,141842.5,-10533.5,26564.0,-127661.0,841.5,-118783.0
1131688.0,1141350.0,1129700.0,2084.5,3937.5,110120.5,933564.0,26774.0,34703.5,129223.0,-14167.0,26281.5,-120833.0,979.5,-110317.5
1137937.0,1142950.0,1138150.0,2096.0,11178.5,105505.5,955568.5,24176.0,37640.0,133913.0,-13424.0,26324.5,-145043.0,1059.5,-137801.0
1137061.5,1145950.0,1150700.0,2111.0,1121.5,103091.5,929742.5,25475.0,48445.5,126957.5,-14367.0,26769.0,-112279.5,876.0,-104441.5
1130365.5,1117350.0,1136200.0,2177.5,673.0,106912.0,906796.5,19645.0,50140.5,127707.0,-15079.5,27386.0,-95986.0,915.0,-90662.0
1010491.5,1005650.0,1002450.0,2061.5,715.5,83316.0,877515.0,74304.0,46279.5,109154.5,-22892.0,27432.0,-187391.5,769.0,-182610.5
941886.0,934200.0,935250.0,2119.5,673.0,60512.0,889079.5,44609.5,31757.0,101024.0,-31726.0,27651.5,-183806.5,643.0,-180374.0
1082854.5,1096500.0,1084500.0,2579.5,665.0,96165.0,921047.5,53016.5,53204.0,109805.5,-12480.5,27281.0,-168413.0,822.0,-163464.0
1116787.5,1120500.0,1111600.0,2260.0,524.5,97064.5,934160.5,37675.5,54586.5,110622.0,-14740.0,27303.0,-132654.0,826.0,-126839.0
1124043.0,1122850.0,1122950.0,2324.5,648.0,109469.0,941780.5,77001.5,52599.0,99319.0,-18578.0,26592.5,-167108.0,875.5,-164642.5
1113810.0,1115850.0,1104650.0,2117.0,633.0,109560.5,920693.5,91467.0,42250.5,94517.5,-19762.5,26620.0,-154283.5,886.5,-148760.0
1102318.0,1091100.0,1096050.0,2073.0,641.0,111301.5,944298.0,66472.5,51467.0,98122.0,-18847.0,26607.0,-179812.0,885.5,-173682.5
977608.5,962500.0,982700.0,2120.0,657.0,118613.0,896939.0,60349.0,42281.0,74283.5,-18192.5,26095.5,-225531.5,1000.5,-219174.5
931621.0,932950.0,939825.0,2137.0,722.0,90633.5,928087.5,56574.0,44460.0,74789.0,-34916.0,25975.0,-256837.5,816.0,-250706.0
1099817.5,1108600.0,1112080.0,2124.0,707.5,117749.5,987138.5,19742.0,37714.0,108091.5,-13711.5,25926.0,-185659.0,932.5,-178790.5
1124298.0,1136700.0,1135050.0,2165.0,687.0,118910.5,999787.0,30924.5,32155.0,100396.0,-17383.0,28312.0,-171650.5,931.0,-165669.0
1127839.0,1138950.0,1134500.0,2185.5,657.0,97096.0,996550.5,56561.5,44901.5,88228.5,-18328.5,28096.0,-168105.5,783.0,-158260.5
1129791.0,1135000.0,1142300.0,2220.0,623.5,106469.0,1001811.5,41839.0,47850.0,97542.0,-16091.5,27388.0,-179855.0,833.0,-171215.5
1114947.0,1131750.0,1127350.0,2158.5,644.5,106519.0,993534.0,35818.0,47298.0,86935.0,-17807.5,25349.0,-165502.5,854.0,-158102.5
989339.0,1002000.0,990550.0,2181.5,690.0,90612.5,949248.5,52645.5,41155.5,70556.5,-22370.5,25816.5,-221196.5,796.5,-212998.5
937018.0,936900.0,952650.0,2158.5,731.5,34612.0,899330.5,24262.0,47212.5,66646.0,-30270.0,25514.5,-133177.0,444.0,-126313.5
1102477.0,1120450.0,1113050.0,2196.0,672.0,107380.5,954945.0,25142.5,46674.0,102146.5,-11828.0,24974.5,-149818.5,878.0,-140297.0
1124417.5,1144900.0,1130900.0,2219.5,440.5,112976.5,939305.0,53819.0,43811.0,83475.5,-13781.5,24694.0,-122535.0,914.5,-113279.0
1118899.5,1142800.0,1115100.0,2194.0,1830.5,96861.0,903279.0,133438.0,45069.5,77923.5,-18215.5,25310.5,-148792.0,814.0,-142479.5
1115846.0,1114150.0,1116650.0,2157.0,9443.0,105190.5,824871.0,143119.5,47904.5,88913.0,-12367.5,25306.0,-118693.5,1057.0,-115294.0
1108449.0,1100000.0,1105350.0,2155.5,2311.0,105427.0,904039.5,138623.5,47238.5,77665.0,-16314.0,25555.0,-178252.0,873.0,-172558.5
985653.0,972850.0,988450.0,2154.0,607.5,63154.5,874049.0,127035.0,30936.5,59324.5,-27136.0,25346.5,-169819.0,617.5,-165878.0
924613.5,929650.0,924350.0,2162.0,462.0,36404.5,883197.5,118469.5,20605.5,58956.5,-27875.0,25195.0,-192958.0,427.0,-185531.5
1077527.5,1081800.0,1078000.0,2206.0,385.0,102617.5,887504.0,73042.0,33236.0,88100.0,-14056.5,24661.0,-120159.0,871.5,-109044.5
1108025.5,1106700.0,1109300.0,2192.0,395.5,101862.0,861400.5,125161.5,24175.0,87302.0,-9486.0,24609.0,-109583.0,856.0,-104178.5
1125387.5,1120250.0,1119150.0,2778.0,609.0,98148.0,911372.0,137932.0,24576.0,92658.5,-9072.5,24513.0,-158124.0,793.0,-152747.5
1133745.0,1121450.0,1129000.0,2129.0,650.5,98795.0,924849.0,152721.0,29702.5,78779.0,-13628.5,24419.0,-164672.5,792.0,-157811.5
1114999.5,1109150.0,1103700.0,2138.0,702.5,82057.5,935738.5,148436.5,32074.5,81253.0,-14927.5,25164.0,-177637.5,680.0,-172625.0
994527.5,972900.0,985000.0,2038.5,717.5,31222.0,860990.5,153990.5,34564.0,65817.0,-17743.5,25389.5,-162459.0,393.5,-156146.0
950208.5,929500.0,939650.0,2021.5,736.5,16859.0,739079.0,236799.5,37238.5,59761.5,-25577.0,24443.5,-141147.0,301.5,-136771.0
1109503.5,1104050.0,1100300.0,2019.0,624.0,73984.0,903439.0,100298.5,34270.0,90136.5,-8385.5,23709.0,-110588.0,636.5,-103076.5
1139647.5,1132100.0,1128550.0,2022.5,390.0,86190.0,946029.0,156805.5,30217.5,79747.0,-13171.0,23464.5,-172037.5,679.0,-165140.0
1149202.5,1138700.0,1138250.0,2870.5,544.5,93974.5,977041.0,115860.5,30442.0,86077.5,-15492.5,23782.5,-165896.5,744.5,-161685.0
1185669.0,1165550.0,1174300.0,2087.5,685.5,103374.5,997379.5,45198.5,41265.5,93847.0,-14049.5,23918.0,-108034.5,811.0,-103662.0
1176660.5,1149300.0,1161850.0,2079.5,695.5,82666.5,990585.0,155414.0,24777.5,86748.0,-11235.5,23846.0,-178911.0,635.5,-173978.0
1046410.5,1021150.0,1047300.0,2080.0,529.0,95483.0,945152.0,52171.5,28236.0,73629.0,-13196.0,24187.5,-161854.0,806.5,-152616.0
992043.5,985250.0,984800.0,2052.5,398.0,49805.0,927912.5,131558.5,23755.5,59242.5,-25427.5,24242.0,-201489.5,500.5,-196141.5
1161519.0,1172850.0,1161650.0,2048.5,412.0,101855.5,955696.0,88895.0,31809.5,101229.5,-10938.5,23380.5,-132856.5,802.0,-122575.5
1185310.0,1181500.0,1174700.0,2029.5,293.5,100146.5,912433.5,128157.0,33938.0,100054.0,-10620.5,23257.0,-104364.5,785.5,-93343.0
1196739.0,1181300.0,1181650.0,1944.0,318.5,97633.5,937714.0,170057.5,22641.0,92669.0,-14558.0,23483.5,-135131.0,742.0,-128541.0
1198430.5,1185200.0,1182395.0,1971.5,355.0,93525.5,951437.5,133378.5,35807.0,103845.0,-14283.5,23539.0,-131144.0,720.0,-123830.0
1176181.0,1158150.0,1163715.0,1874.5,427.0,86265.5,949350.5,140202.5,43389.0,86014.0,-21924.0,24909.5,-134319.5,676.0,-125982.5
1035320.0,1028200.0,1023550.0,1791.5,382.0,52045.5,933731.0,136515.0,23809.0,79325.5,-21320.0,25367.5,-196316.0,486.5,-190048.5
971305.5,966700.0,961850.0,1795.0,527.0,19735.0,916666.0,171516.5,36454.5,69046.5,-21747.0,25009.5,-247694.5,282.0,-240628.5
1125165.5,1133100.0,1118350.0,1803.0,9314.5,94873.5,946575.0,127998.0,23920.0,89916.0,-10302.0,24445.0,-183367.5,885.5,-175762.0
1163576.0,1152500.0,1161260.0,1921.5,10678.5,120431.0,934950.0,97002.5,24634.5,120608.0,-11770.5,24282.5,-159153.5,1093.0,-151387.0
1197172.0,1183800.0,1179200.0,2017.5,1542.5,114025.0,929747.5,182119.0,30863.0,118222.5,-15457.0,24381.0,-190283.0,842.0,-186123.5
1200199.5,1182350.0,1193000.0,2009.0,314.5,114401.5,891012.0,105839.0,20879.5,127329.0,-12285.0,24637.5,-73940.5,908.0,-64638.5
1188392.0,1183000.0,1176700.0,1815.0,342.0,110127.5,929083.0,174810.5,18546.0,112419.0,-18056.0,25380.5,-166075.5,816.0,-157235.0
1072978.5,1053700.0,1059050.0,1827.0,398.0,108261.5,929986.5,78967.5,16284.0,109024.5,-22831.0,26072.5,-175010.0,877.5,-168886.0
1036049.0,1019200.0,1033200.0,1816.0,423.0,110752.0,918585.5,74032.5,13484.0,128552.5,-24480.0,25350.0,-212457.0,893.0,-204666.5
1217075.0,1231050.0,1206000.0,1969.0,401.0,123232.5,950977.5,71602.0,17988.0,175865.5,-12716.0,24557.5,-136797.5,910.5,-123874.5
1276811.5,1255550.0,1270300.0,2071.5,350.5,117863.0,972463.0,34260.5,12387.5,183602.5,-11887.0,25057.0,-59354.0,893.5,-54420.0
