Date,Nature,type_tempo,Consommation,Prévision_J-1,Prévision_J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech_physiques,Taux_de_Co2,Ech_comm,sun,wind
2018-11-21,Données définitives,BLANC,861437.75,864825.0,858500.0,9395.75,20096.75,98220.5,546522.75,17019.5,8266.5,97689.5,-8346.0,12926.25,59654.5,978.25,66841.25,,
2018-11-22,Données définitives,BLANC,845445.5,847650.0,839750.0,7497.0,20351.25,95062.0,550525.0,21117.0,9097.5,91389.25,-8256.5,13034.0,45641.0,947.5,50634.0,,
2018-11-23,Données définitives,BLANC,820834.0,820525.0,817325.0,5980.0,15043.0,91311.25,550296.25,29535.75,3693.75,85984.75,-8669.25,14165.25,33502.25,841.0,38783.0,,
2018-11-24,Données définitives,BLEU,724329.25,728450.0,718375.0,6218.25,13684.5,86993.0,527955.75,26158.5,9416.5,59451.0,-16316.75,14739.0,-3959.75,862.0,1937.0,,
2018-11-25,Données définitives,BLEU,708340.5,703500.0,703170.0,4392.5,11117.5,81265.75,545750.25,35767.5,5147.5,51660.75,-21547.0,13804.25,-19006.5,763.25,-13532.75,,
2018-11-26,Données définitives,BLANC,806615.25,813975.0,803625.0,5777.75,15613.0,94238.25,571543.0,21279.5,5110.0,76624.75,-8698.0,13317.75,11819.25,849.75,17797.25,,
2018-11-27,Données définitives,BLEU,823459.0,821300.0,821450.0,6419.25,9708.75,98898.75,587906.25,42104.75,7611.5,78646.5,-8153.25,13066.0,-12741.0,762.0,-8288.75,,
2018-11-28,Données définitives,BLEU,799535.75,797525.0,790575.0,6178.0,5750.75,90593.75,587171.0,74010.5,6929.25,66373.25,-10299.5,12848.75,-40011.75,650.5,-35518.25,,
2018-11-29,Données définitives,BLEU,771364.75,758900.0,759250.0,6026.0,1201.5,82056.25,577675.25,94697.5,8147.0,56215.75,-11430.0,13024.0,-56240.75,550.5,-51180.25,,
2018-11-30,Données définitives,BLEU,757435.75,750075.0,748075.0,5179.5,2957.5,79458.0,595865.25,53895.0,5042.0,63479.0,-8753.0,13328.5,-53009.75,558.5,-46799.25,,
2018-12-01,Données définitives,BLEU,703361.75,690625.0,693425.0,6185.5,5508.25,77462.75,555795.25,83720.0,5095.75,49233.5,-9738.25,13652.25,-83545.0,623.5,-79269.0,,
2018-12-02,Données définitives,BLEU,650035.25,628925.0,637675.0,1759.75,386.5,36385.5,557039.5,108552.75,1901.5,47737.0,-18563.75,13778.25,-98874.0,287.75,-94137.5,,
2018-12-03,Données définitives,BLEU,705953.75,698425.0,690225.0,4720.75,8049.25,57359.0,586500.5,112690.0,3115.75,77634.25,-13224.0,13397.5,-144280.25,485.25,-141151.25,,
2018-12-04,Données définitives,BLEU,718701.75,720225.0,712950.0,3335.75,10299.0,75415.25,615208.5,24552.25,5367.25,87075.25,-8860.0,13508.0,-107192.25,612.25,-102536.75,,
2018-12-05,Données définitives,BLEU,741581.5,733775.0,735675.0,4631.5,12089.75,77772.25,621355.75,39812.25,6051.75,93707.0,-5463.0,13369.5,-121736.75,635.0,-118463.25,,
2018-12-06,Données définitives,BLEU,726821.0,722800.0,715725.0,4724.0,11874.5,76636.75,612440.0,58239.0,4348.75,86354.5,-8392.75,13573.5,-132969.0,631.75,-128295.75,,
2018-12-07,Données définitives,BLEU,729427.75,709750.0,712150.0,4970.5,4998.5,50494.25,605798.25,118414.25,4547.5,76895.25,-10873.25,14041.25,-139850.5,409.5,-134874.5,,
2018-12-08,Données définitives,BLEU,695726.75,666975.0,682550.0,1885.25,21.25,34347.5,577998.25,137163.25,4748.0,64460.5,-16445.5,14095.0,-122490.0,249.5,-117647.25,,
2018-12-09,Données définitives,BLEU,665098.75,653975.0,653975.0,1883.75,0.0,34075.75,559913.0,129712.25,3421.25,57199.75,-20898.75,14100.25,-114159.5,261.75,-111403.0,,
2018-12-10,Données définitives,BLANC,767995.0,772500.0,767950.0,5490.25,8938.0,72761.5,623929.75,47755.75,6202.75,82906.75,-10860.75,13571.5,-82649.5,578.0,-76692.75,,
2018-12-11,Données définitives,ROUGE,819081.25,829575.0,819075.0,6430.5,8924.75,88715.0,643980.25,10665.25,7873.5,98891.5,-7613.75,13320.75,-52098.0,664.0,-46143.75,,
2018-12-12,Données définitives,ROUGE,861522.25,864800.0,859000.0,7407.25,3145.5,94519.75,648940.0,23387.25,4862.0,119156.25,-5443.5,12992.0,-47431.0,599.75,-41402.0,,
2018-12-13,Données définitives,ROUGE,901127.75,900350.0,891575.0,6297.0,0.0,88844.75,649505.75,61853.5,2261.75,104341.75,-7343.5,13203.25,-17792.75,515.25,-12903.5,,
2018-12-14,Données définitives,ROUGE,915131.25,909650.0,910700.0,10829.75,0.0,94288.25,642213.5,26731.25,5267.5,121568.75,-5496.25,13556.25,6206.5,596.0,14229.75,,
2018-12-15,Données définitives,BLANC,860719.5,861625.0,855250.0,6750.5,7.25,88217.25,634977.5,54680.25,3487.5,82576.25,-6820.5,13631.75,-16772.0,543.0,-13908.25,,
2018-12-16,Données définitives,BLEU,781763.5,787175.0,782075.0,1916.5,19.0,61972.5,646656.0,35637.0,1787.25,69957.25,-14790.75,13812.25,-35191.75,388.0,-27345.25,,
2018-12-17,Données définitives,BLANC,830368.75,846275.0,825550.0,5360.25,10.5,87098.25,658883.5,51348.75,6016.0,90828.25,-8489.75,13413.5,-74084.5,501.25,-69335.25,,
2018-12-18,Données définitives,BLANC,848847.5,841350.0,836750.0,6257.75,51.25,88042.5,660538.25,85025.25,4911.25,91546.25,-6842.75,12772.75,-93442.25,495.25,-89860.25,,
2018-12-19,Données définitives,BLANC,817609.5,821075.0,809375.0,5163.75,14.5,80249.75,655140.0,72294.25,3968.75,89322.0,-7116.0,13036.75,-94440.0,459.5,-90630.0,,
2018-12-20,Données définitives,BLEU,809109.0,803300.0,799750.0,4691.5,32.75,80277.5,640970.75,88329.25,5131.75,89598.5,-6951.0,13390.0,-106335.0,457.5,-100986.25,,
2018-12-21,Données définitives,BLEU,770550.25,753000.0,756925.0,1989.25,18.5,50355.75,635849.75,129081.75,2591.25,80480.5,-13556.0,13751.25,-129997.0,296.75,-127567.0,,
2018-12-22,Données définitives,BLEU,670725.5,662150.0,653700.0,1864.5,36.5,37502.0,579299.25,91431.5,3298.25,83521.5,-13627.0,14056.0,-126647.25,271.75,-122772.75,,
2018-12-23,Données définitives,BLEU,637658.5,613725.0,625775.0,1843.0,25.5,35458.0,581223.5,81957.0,3841.25,79850.25,-16302.5,14082.5,-144309.5,267.5,-142833.0,,
2018-12-24,Données définitives,BLEU,651973.5,643100.0,641625.0,1790.5,74.0,38022.75,613188.5,34789.0,4150.0,85709.75,-9472.25,13711.25,-129960.75,280.75,-127834.25,,
2018-12-25,Données définitives,BLEU,655010.25,626900.0,647725.0,1770.25,106.25,34144.25,614588.0,18445.25,7410.75,77903.0,-21547.5,13937.0,-91713.5,273.0,-89743.25,,
2018-12-26,Données définitives,BLANC,782309.25,760475.0,775475.0,1784.5,3105.75,44197.0,651995.5,14008.0,6804.75,90814.0,-8682.0,13565.75,-35173.0,337.25,-29701.5,,
2018-12-27,Données définitives,BLANC,825407.25,810725.0,825250.0,4956.0,11884.25,70773.5,677972.5,9563.75,5108.5,94547.0,-7670.25,13498.75,-55217.25,591.5,-50283.25,,
2018-12-28,Données définitives,BLANC,820660.25,816675.0,818500.0,5830.75,11425.5,77503.0,675199.25,12539.0,4185.0,88119.25,-5089.5,13447.0,-62491.5,629.25,-57863.5,,
2018-12-29,Données définitives,BLANC,783229.75,774150.0,778700.0,1898.5,7430.0,45397.25,671031.25,27627.0,4691.0,70973.5,-7723.75,13635.25,-51721.75,406.0,-49811.75,,
2018-12-30,Données définitives,BLEU,738708.5,739975.0,736600.0,1771.75,710.25,42134.0,663513.75,21030.25,4683.75,62109.5,-15354.75,13848.5,-55729.5,307.25,-51990.5,,
2018-12-31,Données définitives,BLANC,748874.25,737475.0,745225.0,4456.25,130.75,60698.0,671062.75,19485.25,4672.0,62773.75,-13392.5,13799.0,-74801.25,408.75,-70460.0,,
2019-01-01,Données définitives,BLEU,701482.25,687175.0,697225.0,1759.5,70.5,37394.0,633969.0,26818.25,4323.25,49252.75,-25115.0,13833.75,-40778.25,293.0,-38397.0,,
2019-01-02,Données définitives,BLANC,793628.0,808300.0,785375.0,5310.5,68.75,75009.25,664378.75,41040.75,7612.5,63654.25,-11323.75,13632.25,-65698.0,466.25,-61668.75,,
2019-01-03,Données définitives,ROUGE,869159.0,846975.0,859100.0,6317.75,129.0,85529.5,673028.75,32436.0,10765.0,73204.75,-6611.5,13655.75,-19285.75,520.0,-15160.25,,
2019-01-04,Données définitives,ROUGE,900429.25,889150.0,892575.0,6720.75,5237.0,90317.5,673717.5,30148.5,8886.0,78657.75,-6234.75,13506.25,-518.75,606.25,5485.0,,
2019-01-05,Données définitives,BLANC,846306.5,841150.0,837125.0,6695.5,6182.0,93800.75,649613.25,35936.0,7965.25,58650.25,-6445.0,13608.0,-19691.5,662.25,-14245.75,,
2019-01-06,Données définitives,BLEU,812335.75,804925.0,807600.0,6398.25,5526.0,86890.5,660454.0,24701.5,4791.0,46983.75,-11862.5,13643.75,-25180.0,634.0,-20105.0,,
2019-01-07,Données définitives,ROUGE,882122.0,903450.0,879450.0,6470.0,5657.5,91889.25,672398.0,32562.75,4671.5,74977.25,-7347.25,13369.25,-12520.5,620.25,-7066.0,,
2019-01-08,Données définitives,ROUGE,869911.25,882225.0,860475.0,5474.0,6129.25,81266.0,661389.0,79627.75,3736.75,69600.75,-8133.5,13218.25,-42385.25,548.25,-36022.25,,
2019-01-09,Données définitives,ROUGE,889215.0,871825.0,878025.0,5381.75,9.75,88882.25,665969.5,76719.25,6752.25,77153.25,-4745.5,13297.5,-40136.25,496.0,-33371.25,,
2019-01-10,Données définitives,ROUGE,929683.5,911500.0,925000.0,8892.0,5116.0,99675.25,659954.75,38669.25,8297.75,106539.25,-4274.0,13591.0,-6748.75,645.75,4869.25,,
2019-01-11,Données définitives,ROUGE,918398.75,926175.0,919775.0,7833.0,10953.25,99137.5,658772.25,27464.75,7670.5,80417.0,-4901.75,13839.25,17223.75,737.75,25927.25,,
2019-01-12,Données définitives,BLANC,822751.0,831850.0,817425.0,4564.75,7042.25,84346.5,635503.25,62505.75,5580.25,55731.25,-10657.25,13932.5,-35790.25,612.5,-30018.75,,
2019-01-13,Données définitives,BLEU,746204.25,753725.0,736200.0,1714.5,421.5,42646.5,608248.0,112852.0,3828.75,43135.75,-18888.25,13978.5,-61724.0,301.75,-56710.5,,
2019-01-14,Données définitives,BLANC,816866.5,817225.0,807425.0,5375.5,5379.25,82691.5,611662.25,65411.25,5843.0,86323.75,-7862.75,13390.5,-51341.0,568.75,-44794.75,,
2019-01-15,Données définitives,ROUGE,847438.75,850825.0,839325.0,6536.0,6216.0,96383.0,624089.75,24123.75,10489.25,86006.5,-6757.75,13304.0,-12944.75,676.25,-7332.0,,
2019-01-16,Données définitives,BLANC,875113.75,854700.0,863450.0,6662.5,6650.5,97685.0,639056.5,51720.5,8874.25,87963.5,-6953.0,13573.25,-30108.5,658.75,-25628.5,,
2019-01-17,Données définitives,BLANC,856712.5,864825.0,843000.0,5434.75,10264.5,92254.75,638923.5,71836.0,7343.75,79983.0,-8934.5,13573.25,-53956.75,659.75,-46944.0,,
2019-01-18,Données définitives,ROUGE,899648.5,883650.0,894475.0,6751.0,14357.75,101850.75,646206.75,24163.5,8103.0,93461.0,-4811.0,13842.75,-4267.0,782.25,2775.75,,
2019-01-19,Données définitives,BLANC,846383.75,835425.0,837275.0,6601.5,6537.0,101228.75,596772.0,32892.25,8663.25,78554.25,-3307.75,14205.75,4247.5,725.0,10280.25,,
2019-01-20,Données définitives,BLEU,806958.75,801000.0,800975.0,6598.75,6027.0,99267.25,618546.0,17928.25,4757.75,60873.5,-11494.0,13999.0,-9533.75,729.75,-3711.5,,
2019-01-21,Données définitives,ROUGE,921709.0,911075.0,915175.0,7957.25,9859.5,102653.5,633888.75,20346.75,7646.5,102860.75,-4516.5,13285.75,27737.0,743.0,34801.75,,
2019-01-22,Données définitives,ROUGE,952562.0,946575.0,948000.0,6654.5,13155.5,101099.75,639286.75,49073.25,6719.75,94364.5,-6723.5,13279.75,35662.0,746.5,41794.75,,
2019-01-23,Données définitives,ROUGE,943910.5,942575.0,935825.0,6668.75,14788.75,102020.0,652706.25,43479.5,4595.5,113086.5,-8086.25,13596.75,1066.0,757.5,7345.75,,
2019-01-24,Données définitives,ROUGE,963719.0,944900.0,955600.0,8035.0,14835.75,106328.25,658748.75,26807.25,8272.0,125956.75,-5245.0,13449.0,6538.75,779.0,12328.5,,
2019-01-25,Données définitives,ROUGE,930127.0,936425.0,924375.0,6586.75,11877.5,102900.75,658942.25,33226.75,6040.0,103123.5,-5632.0,13639.5,-566.5,729.25,6293.75,,
2019-01-26,Données définitives,BLEU,810099.5,811425.0,800550.0,6350.0,561.0,89641.75,649020.25,78743.0,6294.5,51605.25,-11412.0,13868.25,-74560.75,551.25,-70239.0,,
2019-01-27,Données définitives,BLEU,773179.5,761325.0,763700.0,1894.5,150.25,47287.0,637820.25,127116.0,6851.0,44025.0,-22855.75,13986.25,-83087.75,305.75,-81600.25,,
2019-01-28,Données définitives,BLANC,886270.25,879525.0,878550.0,5230.25,4388.25,88468.0,663818.0,73261.0,7367.75,78735.0,-6856.25,13303.25,-41437.25,549.0,-38917.5,,
2019-01-29,Données définitives,ROUGE,920104.75,915725.0,910900.0,6947.0,6036.5,100237.25,665638.5,49143.5,5800.0,90378.75,-5305.5,13053.25,-11814.25,645.75,-10602.75,,
2019-01-30,Données définitives,BLANC,926593.0,919475.0,919425.0,7650.25,10073.0,96969.75,661870.0,61207.75,6501.25,102642.25,-6772.5,13220.0,-26759.75,671.0,-21523.25,,
2019-01-31,Données définitives,BLANC,939691.25,928675.0,934650.0,7574.5,11279.0,99177.25,657620.25,45989.0,3745.75,117286.0,-3186.25,13399.5,-13183.0,697.0,-7234.0,,
2019-02-01,Données définitives,BLANC,887325.75,890400.0,882275.0,5183.75,9531.5,91312.25,661400.25,35228.25,5183.25,103427.5,-9868.75,13588.0,-27649.0,639.75,-21392.5,,
2019-02-02,Données définitives,BLEU,831996.0,814550.0,820675.0,5736.5,310.5,86851.5,664179.75,74175.25,4040.75,78755.0,-11322.75,13475.5,-84193.25,506.75,-80070.0,,
2019-02-03,Données définitives,BLEU,824534.0,804750.0,812575.0,3292.0,89.25,72674.0,660599.0,53560.75,9606.5,78201.25,-12178.25,13497.0,-54758.75,428.5,-51205.75,,
2019-02-04,Données définitives,ROUGE,938071.25,919850.0,929850.0,7802.75,8449.5,97782.25,667989.75,59294.25,9164.75,108466.5,-6604.25,13074.5,-27318.0,642.0,-23174.5,,
2019-02-05,Données définitives,BLANC,903702.75,916600.0,899675.0,7002.25,12768.5,97696.25,661890.25,22640.75,8947.0,104431.0,-3679.25,13453.0,-21443.0,723.25,-15839.75,,
2019-02-06,Données définitives,BLANC,868451.0,861875.0,861825.0,6150.5,11903.0,93091.5,664972.0,43459.75,10106.0,100108.25,-5668.5,13400.25,-69071.0,671.25,-62194.5,,
2019-02-07,Données définitives,BLEU,846835.75,843075.0,831900.0,4836.0,5786.5,79141.0,661050.5,94941.5,8415.0,92646.0,-6109.0,13517.0,-107385.5,508.0,-100932.5,,
2019-02-08,Données définitives,BLEU,839398.75,816400.0,821100.0,1795.75,5705.75,61678.25,659693.25,113918.25,11205.0,89310.5,-8015.25,13839.5,-109726.5,402.5,-105693.0,,
2019-02-09,Données définitives,BLEU,751820.75,730100.0,736975.0,1690.75,4766.25,35412.75,625461.0,117999.75,9843.0,62422.5,-21817.5,14160.0,-98116.0,311.0,-93864.0,,
2019-02-10,Données définitives,BLEU,724120.5,699900.0,707180.0,1691.0,4883.5,35446.75,621623.25,135097.25,5266.5,60768.0,-19436.0,13891.25,-135105.25,309.5,-131362.75,,
2019-02-11,Données définitives,BLANC,836818.25,819175.0,826150.0,5315.5,10010.25,75265.75,656559.75,51596.5,10961.5,105693.25,-7315.0,13568.0,-84833.0,562.5,-79109.25,,
2019-02-12,Données définitives,BLANC,861158.0,861250.0,859150.0,6768.0,11305.75,97446.75,664893.5,14036.0,15541.75,102008.0,-4623.5,12972.5,-59185.0,705.0,-53565.5,,
2019-02-13,Données définitives,BLANC,862286.0,855450.0,858500.0,6443.75,5656.0,94517.25,664307.0,24205.5,17926.75,100409.25,-5992.5,12925.5,-58103.75,615.5,-53034.5,,
2019-02-14,Données définitives,BLEU,839805.5,842575.0,832250.0,6740.5,4845.5,99245.25,647757.5,34441.5,18010.5,101781.25,-2543.5,13327.5,-83782.25,629.75,-79745.75,,
2019-02-15,Données définitives,BLEU,803163.5,808650.0,798150.0,6685.25,250.5,98549.0,644695.0,33686.0,18426.0,99069.25,-5730.25,13785.25,-106247.5,577.0,-102083.25,,
2019-02-16,Données définitives,BLEU,722526.25,725200.0,715675.0,2121.25,98.0,62785.0,617249.75,24940.25,18216.0,76401.25,-9327.5,13832.75,-83784.5,406.0,-77539.75,,
2019-02-17,Données définitives,BLEU,675928.75,679525.0,667625.0,1664.75,108.0,39438.25,611459.0,56389.5,18043.25,68594.5,-18047.5,14685.25,-116403.25,285.0,-111925.5,,
2019-02-18,Données définitives,BLEU,757100.25,767450.0,750975.0,5386.5,85.25,82624.25,635810.75,38976.5,16106.75,96292.0,-5206.25,14656.5,-127628.5,493.0,-121337.25,,
2019-02-19,Données définitives,BLANC,776375.25,784025.0,773775.0,6010.75,69.75,92857.75,633173.25,12474.0,11489.0,103166.5,-5710.75,13799.25,-90950.0,564.25,-85479.25,,
2019-02-20,Données définitives,BLEU,786579.0,782500.0,783900.0,6338.75,84.75,94575.25,635227.5,9992.5,16371.75,109588.5,-2334.75,13732.25,-96993.75,567.5,-91909.25,,
2019-02-21,Données définitives,BLEU,772412.25,774025.0,770525.0,6585.75,92.75,87768.25,642885.75,7765.5,17578.75,102481.5,-2480.0,14695.0,-104955.25,542.25,-100702.0,,
2019-02-22,Données définitives,BLEU,745786.5,748075.0,746700.0,4894.5,132.5,92150.75,644377.0,25748.5,18303.5,96352.5,-5634.5,13989.5,-144522.25,536.75,-139276.0,,
2019-02-23,Données définitives,BLEU,661921.0,672650.0,654425.0,1668.75,159.75,47340.0,611387.25,49749.25,19597.5,64605.25,-10508.25,14279.0,-136354.0,327.25,-131244.5,,
2019-02-24,Données définitives,BLEU,644355.0,651525.0,641250.0,1680.25,150.0,49249.0,621736.25,30288.25,18408.75,59749.5,-16251.5,14244.0,-134894.75,344.0,-130192.0,,
2019-02-25,Données définitives,BLEU,725554.75,739950.0,724750.0,5169.5,40.0,85244.25,636885.0,28048.75,19489.5,80823.0,-3579.25,14101.25,-140654.5,518.5,-135559.25,,
2019-02-26,Données définitives,BLEU,717904.0,725875.0,712500.0,6896.25,4374.75,91055.25,640667.75,22494.0,19296.25,86322.5,-6021.5,14115.0,-161292.0,616.75,-157331.25,,
2019-02-27,Données définitives,BLEU,705362.75,703825.0,702800.0,6435.25,5336.75,80854.25,641543.25,14126.75,20279.5,84584.5,-2185.25,14035.0,-159648.75,586.25,-154090.75,,
2019-02-28,Données définitives,BLEU,709689.75,710025.0,697550.0,2503.75,3449.0,42565.25,636297.75,84793.5,14500.75,76846.25,-8226.25,13854.75,-156889.5,330.25,-154720.75,,
2019-03-01,Données définitives,BLEU,711849.25,702025.0,700525.0,4275.75,80.5,70728.75,615164.0,61842.0,10967.25,103232.25,-4496.75,14306.0,-164241.0,431.5,-159017.5,,
2019-03-02,Données définitives,BLEU,655768.0,642775.0,644775.0,1456.0,27.0,40129.25,603898.0,68705.75,12391.25,80278.25,-5939.75,14592.5,-159724.25,278.25,-154442.0,,
2019-03-03,Données définitives,BLEU,623237.0,602325.0,611350.0,1454.5,133.0,33232.25,479100.75,120143.0,14932.5,58764.75,-25229.5,14587.75,-73874.25,287.75,-70197.5,,
2019-03-04,Données définitives,BLEU,722749.25,706025.0,715675.0,1519.0,121.25,33846.0,570999.5,127521.5,11198.75,75226.0,-10841.75,13968.5,-100800.0,246.0,-96045.25,,
2019-03-05,Données définitives,BLEU,742742.0,741600.0,736775.0,2021.75,162.75,45046.5,604349.25,82621.25,16896.75,83831.25,-7338.25,13625.0,-98466.5,297.75,-93254.75,,
2019-03-06,Données définitives,BLEU,740314.0,718750.0,731875.0,2238.25,70.25,37423.5,608045.75,110566.0,6627.5,92175.75,-6060.0,13599.5,-124366.0,253.75,-118681.0,,
2019-03-07,Données définitives,BLEU,732835.5,726350.0,720875.0,1637.5,156.5,33645.75,606517.75,116825.5,15936.5,78798.25,-10420.0,13607.75,-123866.0,233.25,-119544.25,,
2019-03-08,Données définitives,BLEU,736751.25,733200.0,731950.0,1617.5,118.0,40796.25,608964.75,72134.0,13952.5,95940.0,-8012.75,13877.75,-102630.0,273.0,-97715.25,,
2019-03-09,Données définitives,BLEU,661009.25,649200.0,652650.0,1453.5,120.75,32640.75,533851.25,105234.75,8949.75,63514.0,-19055.5,14112.75,-79808.5,263.25,-75850.75,,
2019-03-10,Données définitives,BLEU,615047.0,610600.0,605775.0,1454.25,157.25,32182.25,507274.25,123588.75,11157.75,65289.25,-18271.0,14361.0,-122139.0,265.5,-118200.0,,
2019-03-11,Données définitives,BLEU,732888.5,730100.0,724050.0,1544.25,213.5,44268.25,590596.0,97573.5,18355.75,99952.0,-8445.0,14025.5,-125188.0,286.75,-119924.5,,
2019-03-12,Données définitives,BLEU,766546.0,753575.0,756825.0,1981.0,180.25,42322.5,609235.25,102510.5,18648.75,98004.75,-4539.5,13942.5,-115728.75,272.75,-109960.5,,
2019-03-13,Données définitives,BLEU,771062.75,756550.0,757600.0,1611.75,193.0,34533.5,600699.75,130074.25,16148.75,84830.25,-14143.5,13803.25,-96680.25,235.25,-91489.25,,
2019-03-14,Données définitives,BLEU,781504.0,752975.0,767300.0,1995.5,196.25,38829.75,614283.25,135833.75,10350.5,97747.5,-9062.0,13720.75,-122382.5,250.0,-118409.0,,
2019-03-15,Données définitives,BLEU,738605.0,723025.0,724500.0,1644.0,188.0,34903.75,590125.75,133689.0,10143.5,97433.75,-9821.0,14064.25,-133759.0,236.75,-128277.25,,
2019-03-16,Données définitives,BLEU,641928.75,625000.0,631725.0,1548.5,156.0,32342.0,511297.0,117164.0,19849.5,84806.75,-14238.5,14401.75,-125390.5,254.75,-121826.75,,
2019-03-17,Données définitives,BLEU,631014.25,627850.0,620600.0,1541.25,103.75,32236.5,439786.0,104490.75,14248.25,77105.75,-23245.75,14268.25,-29508.5,295.25,-25843.75,,
2019-03-18,Données définitives,BLANC,747911.25,744025.0,739025.0,4741.5,7.25,64829.0,551822.75,38960.0,16130.5,112665.25,-5927.75,13788.0,-49090.25,443.5,-43709.0,,
2019-03-19,Données définitives,BLANC,754450.25,755125.0,752075.0,6296.0,17.5,91256.5,578530.5,14246.0,17084.0,107379.5,-1966.75,13947.5,-72330.25,588.25,-69268.25,,
2019-03-20,Données définitives,BLANC,744510.0,738675.0,740225.0,6140.5,33.75,93048.25,583759.5,16789.25,23359.75,99767.5,-1783.0,14006.0,-90592.0,589.25,-87189.0,,
2019-03-21,Données définitives,BLANC,720807.5,722400.0,715250.0,3237.75,7.75,84939.75,571965.25,21410.0,24016.0,101561.5,-2314.5,14027.75,-98034.0,526.5,-92999.75,,
2019-03-22,Données définitives,BLEU,692767.0,689375.0,689575.0,6192.0,0.0,86032.5,571585.5,7738.5,24344.5,99124.0,-1993.25,14008.75,-114230.5,574.75,-108812.25,,
2019-03-23,Données définitives,BLEU,617635.25,617900.0,615900.0,1649.25,30.0,43279.25,558277.5,15384.75,23532.5,72368.75,-8497.75,13929.75,-102298.5,332.75,-95845.0,,
2019-03-24,Données définitives,BLEU,585819.25,584825.0,582175.0,1456.5,45.25,34251.0,563247.25,26489.25,22711.5,58188.5,-18997.5,13827.25,-115394.25,285.0,-110851.25,,
2019-03-25,Données définitives,BLEU,684927.0,693675.0,678250.0,1452.75,59.5,42791.75,585787.25,72915.25,22349.5,70230.25,-9499.25,13506.0,-114662.0,293.0,-110482.25,,
2019-03-26,Données définitives,BLANC,707529.25,704900.0,703400.0,1492.75,58.5,55809.25,604292.0,43311.0,25460.25,73153.5,-3658.25,13516.0,-105899.75,354.0,-101735.5,,
2019-03-27,Données définitives,BLANC,706051.75,708125.0,703100.0,4681.5,61.0,76168.5,608905.75,32339.25,24816.25,78424.5,-1381.5,13494.0,-131450.25,482.75,-127268.5,,
2019-03-28,Données définitives,ROUGE,693234.0,689750.0,687225.0,6048.5,1702.0,83731.5,601023.0,31952.0,24740.0,79210.75,-4237.25,13639.25,-144570.75,561.75,-139953.25,,
2019-03-29,Données définitives,ROUGE,667772.0,657500.0,662125.0,6215.75,3371.75,69723.75,583492.0,30980.5,24988.0,73101.75,-4531.5,13657.25,-133221.25,540.75,-129930.0,,
2019-03-30,Données définitives,BLEU,587065.25,589050.0,585075.0,1479.0,249.25,39693.0,571386.5,21213.75,25382.5,65907.0,-8078.0,13910.5,-144076.0,307.25,-139308.0,,
2019-03-31,Données définitives,BLEU,554771.25,551175.0,551950.0,1419.5,226.5,31991.5,531595.5,29663.5,24732.25,51025.75,-15089.25,13343.0,-114134.75,283.25,-110519.0,,
2019-04-01,Données définitives,BLEU,626052.0,618650.0,624325.0,1529.5,213.25,35098.25,553050.0,35615.5,19667.75,77764.0,-5818.75,12441.0,-103503.0,268.25,-98924.5,,
2019-04-02,Données définitives,BLEU,647794.0,649725.0,648400.0,1521.75,203.25,29016.5,540440.75,50420.0,13430.25,76755.0,-7567.5,12167.25,-68591.75,236.25,-63697.25,,
2019-04-03,Données définitives,BLANC,707669.5,704175.0,708400.0,5603.5,194.25,54767.0,539264.75,28999.25,9601.75,93828.0,-3653.0,12218.5,-33153.0,423.0,-27004.25,,
2019-04-04,Données définitives,BLANC,736033.75,730825.0,734850.0,6761.0,210.5,60514.25,535784.75,30041.0,18152.75,95041.75,-2097.5,12322.0,-20693.25,465.5,-14474.75,,
2019-04-05,Données définitives,BLEU,720342.0,707075.0,716175.0,6132.25,212.25,62034.25,549862.5,38943.0,17827.0,90249.5,-3601.0,12556.75,-53873.0,457.25,-50307.75,,
2019-04-06,Données définitives,BLEU,646898.25,631500.0,645525.0,1858.5,191.5,30884.25,523990.75,36231.75,10037.25,78858.5,-5310.5,12836.0,-42678.0,267.25,-36802.75,,
2019-04-07,Données définitives,BLEU,609004.25,606400.0,615025.0,1584.0,203.75,10363.75,539313.75,19275.0,15916.0,63934.25,-12480.75,12465.25,-41571.5,142.75,-38543.25,,
2019-04-08,Données définitives,BLANC,679525.0,685675.0,683900.0,4778.75,204.5,45544.25,568371.5,9094.5,17264.75,79757.75,-3685.25,12075.5,-53878.5,359.5,-49181.5,,
2019-04-09,Données définitives,BLEU,678457.5,680475.0,683750.0,1549.75,211.25,45108.5,576742.25,8322.25,19440.5,74604.0,-4947.25,11988.5,-54559.5,322.0,-49397.75,,
2019-04-10,Données définitives,BLEU,682267.25,682425.0,682575.0,1596.25,4357.0,38497.25,561554.0,36703.75,16618.75,72004.25,-3720.5,12111.25,-57454.5,343.0,-54921.0,,
2019-04-11,Données définitives,BLEU,686048.25,676875.0,682975.0,1622.25,4295.0,35331.75,560788.25,59076.25,17421.5,75207.5,-4240.75,12349.5,-75802.75,317.5,-74323.0,,
2019-04-12,Données définitives,BLEU,686601.0,686125.0,684375.0,5572.75,170.0,61724.0,545707.75,48011.5,25898.25,71045.25,-4133.5,12410.5,-79803.5,447.75,-74901.0,,
2019-04-13,Données définitives,BLEU,637831.25,634750.0,637575.0,1830.75,247.25,31569.5,518506.5,42070.5,26169.0,57344.0,-6909.5,12468.5,-45465.0,270.25,-40868.25,,
